BJD - 2454833, Corrected Flux,
2210.383198710, 1.002704825,
2210.403630254, 1.002776634,
2210.424061999, 1.002686864,
2210.444493644, 1.002617221,
2210.464925389, 1.002752470,
2210.505788580, 1.002709880,
2210.546651873, 1.002750629,
2210.567083519, 1.002640534,
2210.587515266, 1.004405734,
2210.607946813, 1.008970362,
2210.628378461, 1.004767868,
2210.648810108, 1.000905774,
2210.669241756, 1.002603142,
2210.689673504, 1.002647853,
2210.710105053, 1.002724379,
2210.750968450, 1.002419504,
2210.771399999, 1.002700450,
2210.791831649, 1.002694603,
2210.812263399, 1.002531200,
2210.832695049, 1.002562401,
2210.853126699, 1.002511580,
2210.873558349, 1.002442985,
2210.893990000, 1.002641423,
2210.914421651, 1.002530395,
2210.934853303, 1.002452284,
2210.955284954, 1.002521461,
2210.996148258, 1.002612980,
2211.016579911, 1.002720287,
2211.037011663, 1.002528106,
2211.057443216, 1.002547802,
2211.077874969, 1.002648555,
2211.098306623, 1.002543433,
2211.118738177, 1.002659013,
2211.159601585, 1.002643492,
2211.241328205, 1.002617389,
2211.261759860, 1.002646606,
2211.282191416, 1.002446049,
2211.302623173, 1.002505520,
2211.323054829, 1.002720730,
2211.343486386, 1.002542476,
2211.363918143, 1.002769369,
2211.384349800, 1.002695957,
2211.404781457, 1.002718316,
2211.425213115, 1.002843014,
2211.445644773, 1.002754546,
2211.486508090, 1.002270628,
2211.506939749, 1.002313543,
2211.527371508, 1.002385281,
2211.547803167, 1.002475766,
2211.568234727, 1.002572270,
2211.588666487, 1.002555179,
2211.609098147, 1.002632265,
2211.629529808, 1.002672165,
2211.649961469, 1.002683950,
2211.670393130, 1.002593869,
2211.690824891, 1.002656261,
2211.731688115, 1.002697173,
2211.752119877, 1.002623064,
2211.772551439, 1.002553783,
2211.792983102, 1.002553747,
2211.813414865, 1.002665117,
2211.833846428, 1.002573789,
2211.854278192, 1.002398574,
2211.874709856, 1.002729883,
2211.895141420, 1.002815647,
2211.915573185, 1.002533777,
2211.936004749, 1.002514626,
2211.976868180, 1.002546242,
2211.997299745, 1.002577928,
2212.017731511, 1.002573751,
2212.038163177, 1.002473767,
2212.099458177, 1.002544574,
2212.140321512, 1.002442428,
2212.160753180, 1.002681477,
2212.181184848, 1.002954018,
2212.201616616, 1.002526160,
2212.222048185, 1.002571049,
2212.242479954, 1.002677109,
2212.262911623, 1.002599207,
2212.283343192, 1.002237028,
2212.303774962, 0.995297048,
2212.324206632, 0.990964746,
2212.344638203, 0.990199546,
2212.365069973, 0.989813652,
2212.385501644, 0.990095257,
2212.405933415, 0.996553560,
2212.426364987, 1.002425985,
2212.467228431, 1.002674831,
2212.487660003, 1.002703261,
2212.508091676, 1.002655481,
2212.528523449, 1.002588503,
2212.548955022, 1.002796280,
2212.569386695, 1.002645133,
2212.589818369, 1.002690383,
2212.630681818, 1.002569045,
2212.651113392, 1.002685278,
2212.671545067, 1.002703194,
2212.712408518, 1.002610530,
2212.732840094, 1.002639933,
2212.753271870, 1.002631534,
2212.773703546, 1.002589204,
2212.794135123, 1.002754508,
2212.814566900, 1.002727196,
2212.834998577, 1.002604637,
2212.855430355, 1.002592119,
2212.875861933, 1.002536809,
2212.896293611, 1.002600548,
2212.916725389, 1.002610623,
2212.957588647, 1.002702009,
2212.978020426, 1.002593557,
2212.998452006, 1.002563708,
2213.018883786, 1.002604253,
2213.039315466, 1.002725721,
2213.059747046, 1.002589646,
2213.080178827, 1.002532772,
2213.100610508, 1.002678830,
2213.121042089, 1.002687985,
2213.141473871, 1.002830049,
2213.202768918, 1.002618982,
2213.223200601, 1.002507809,
2213.243632284, 1.002636600,
2213.264063967, 1.002636958,
